 Mean of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
132.03125,0.085750979,-0.066407834,17.79402019,10.800786,124.4549874,0
22.5,5.482057061,32.58985477,53.79601038,2.105287475,4.180367265,1
101.3359375,0.588679004,0.572627591,26.99019216,6.453153284,44.42716152,1
36.9375,4.057725507,19.20991441,75.35195983,0.699159087,-0.904120787,1
107.65625,-0.063683708,0.252364766,14.93256159,8.622630021,98.63715737,0
142.2578125,0.069588729,-0.117693342,17.31081322,10.7284946,125.5093603,0
93.1875,0.464308587,1.368183881,18.92716138,9.459223898,93.4471575,0
19.234375,5.933759368,37.41266332,65.37148221,1.655019308,1.852770607,1
123.96875,0.000310524,-0.397127049,27.25973249,7.241692402,53.01684765,0
91.953125,0.849315069,1.584868649,69.73682607,1.586333182,0.790308618,1
90.515625,0.80364046,1.959775213,14.32110038,9.665575914,121.2612017,0
126.15625,-0.194942315,-0.396475874,19.10994915,8.944536753,92.23785178,0
11.6328125,5.060153096,26.19057963,66.89629003,0.33312696,-1.013427842,1
63.6015625,2.261648047,6.779405708,65.77644714,1.649390041,1.558690262,1
49.25,2.081977286,3.98201336,34.42444384,4.893210473,24.45344422,1
23.734375,5.485040455,31.87704369,57.9005609,2.020024126,3.614699199,1
113.578125,0.180254208,-0.22653219,19.05768803,8.644840771,81.47557378,0
116.1015625,0.156819789,0.386706583,11.01542221,15.35201556,287.3521665,0
145.109375,-0.329892811,0.192206333,34.51193,3.967337708,15.37502604,0
126.328125,0.043131957,0.184954816,18.34554885,8.558440656,80.16710163,0
120.953125,-0.036084483,-0.267378808,17.78185329,9.819439057,110.9173585,0
39.6484375,2.081382551,3.389052512,56.76470165,-0.458445467,-0.045531641,1
122.734375,0.002583546,-0.385996938,14.4658494,10.23668668,133.9522022,0
130.9609375,0.072241961,-0.584550434,13.09225003,10.48150928,147.7566583,0
98.453125,0.359795959,0.077335396,28.98639401,6.1586063,37.56786759,0
124.53125,0.369923766,0.074576122,21.74615715,6.92549655,55.2906925,0
97.9609375,0.502738336,0.780905978,12.33904257,12.78056547,200.4412103,0
110.265625,-0.066088702,0.373827938,19.08018715,7.432289948,65.07049066,0
79.0859375,1.072169693,4.555680619,19.93850884,6.177981895,46.12936028,0
132.234375,0.021015943,-0.517323389,13.22091917,10.45509986,145.4751053,0
18.1171875,6.446705558,44.60158751,66.32182537,1.456423391,1.335181593,1
94.21875,0.902298752,-0.207996214,21.19753292,9.054940066,89.80470168,0
124.1796875,0.36476694,-0.177954953,14.19663647,8.835415481,111.5398302,0
142.3203125,-0.036172486,-0.736974819,25.24620968,4.861287658,26.89910391,0
120.9375,-0.109824943,-0.414223241,105.8275081,-0.121338499,-1.87340884,0
143.8515625,-0.261784651,-0.521904293,77.96223309,0.236662263,-1.326503077,0
106.7265625,0.253470701,0.037686388,10.46080399,19.36524856,405.0795895,0
133.8984375,0.045854171,-0.368769008,26.32726046,6.932071107,49.49047361,0
106.640625,0.355976871,-0.416172172,23.71188627,7.848578094,68.03461948,0
135.7265625,-0.173434182,-0.221935318,16.98184025,9.833845455,105.6645691,0
112.484375,0.366770427,-0.158344797,15.71431624,11.97226492,159.2818985,0
109.4296875,0.435213196,0.692731713,11.15358049,17.77306875,346.4146934,0
31.5078125,4.863106117,28.54648857,50.55684568,2.392551815,5.598698289,1
125.890625,0.141492727,-0.109534668,12.4376629,12.33427627,186.9716262,0
137.6484375,0.089028729,0.624344805,16.18997193,10.72403102,127.2520865,0
121.765625,-0.081685994,-0.528603896,40.80393519,3.444348735,11.16470595,0
117.046875,0.376009521,0.050216119,24.521193,6.776839872,49.01474074,0
116.0390625,0.074748236,0.27422562,15.93775774,11.58036198,146.7567407,0
116.4296875,0.001757595,-0.131665702,15.26381128,9.8356595,116.0817742,0
143.984375,-0.070463303,-0.27404891,13.25833426,10.07891474,138.3379346,0
51.8671875,3.268105214,15.02731718,58.52660783,2.754392126,6.393432547,1
131.0859375,-0.22326861,-0.224831493,34.26177513,4.000118741,16.26167175,0
112.1171875,0.279302535,-0.369302266,18.31520689,9.461547277,106.0260119,0
120.9375,0.404145802,0.154346379,11.89286796,11.8146137,195.7049288,0
66.78125,2.623626489,12.39396866,46.38263458,3.617249692,12.61488438,1
131.9375,0.180016792,0.301784342,22.34377755,7.448480714,60.11171573,0
132.40625,-0.094764851,-0.09683921,14.86320579,8.148656237,91.54563427,0
138.1015625,-0.14200071,-0.770586756,18.27555295,8.655933782,89.33556564,0
114.4609375,0.378695764,0.546649754,22.73652101,8.107039582,68.25841353,0
135.3359375,-0.118751191,0.226446606,14.98563131,8.76776431,99.82635267,0
109.0625,0.091465866,0.009538465,15.44796347,9.588283101,107.5307365,0
67.3046875,1.924392987,6.976179018,51.07876973,2.960732576,8.019208493,1
110.1171875,0.54111912,0.325996711,69.23188956,1.574852844,0.879544242,1
101.65625,0.363306008,0.574123091,28.00527493,7.037052931,49.79400089,1
41.15625,3.444022674,12.31520271,68.04192194,1.351601776,0.729146111,1
61.53125,2.232359057,7.867053086,52.79222285,2.878528088,7.241356084,1
120.6484375,0.319337863,0.421163166,33.31966014,4.54149282,20.62705008,0
88.4375,0.689215581,2.035293755,18.02795281,8.828613361,86.79989428,1
34.9921875,4.132751898,21.93084176,70.08372282,1.108185858,0.344425534,1
80.5234375,1.390950312,1.282291873,77.54995516,0.870147339,-0.478375944,1
78.2265625,2.317175161,8.34715881,62.61038088,2.005419558,2.701474197,1
140.4375,0.121573183,0.030169297,13.93435433,12.65941638,182.1834021,0
101.5078125,0.663280718,3.854626135,27.2925009,5.342782924,31.25518012,0
123.921875,0.111931413,-0.593252704,15.05525729,9.033434504,102.2988319,0
114.4921875,0.151193614,-0.482835019,13.5043365,9.334385428,123.9994973,0
114.7578125,-0.085338071,-0.147487733,16.70885278,10.31461201,116.8475079,0
123.0703125,-0.006467058,0.131765272,29.0695274,6.194617212,38.68075192,0
127.5703125,0.22612901,1.972821261,66.15966809,1.832828613,1.698899538,1
121.1015625,-0.105875674,-0.549415213,18.32635307,11.49575646,139.955326,0
106.2734375,0.429158406,-0.159330146,20.35659,8.470808884,76.55861712,0
117.5625,-0.001119484,-0.517021157,21.60134174,7.78939901,65.00007111,0
67.5625,2.511827049,7.763682214,63.34727943,1.940723222,2.749474956,1
97.7890625,0.251066724,0.267032664,30.91772084,5.231418057,28.51796817,0
87.0703125,0.870472976,2.437318676,10.97806894,13.90631847,263.5604499,0
66.6484375,1.750483432,7.067232882,67.31738932,2.076476872,2.784666764,1
31.5078125,3.407176389,10.56814086,62.76227449,1.508049573,1.452347975,1
117.8984375,0.176729681,1.238689477,17.37542132,8.90008164,91.19983744,0
101.078125,1.011427043,1.151869868,81.46413633,0.48510512,-1.117904163,1
74.7421875,0.935572984,3.628944053,19.04461102,7.971509212,73.35558317,0
92.8984375,0.656682405,1.920614822,19.31660913,7.838431894,70.34845291,0
80.140625,0.66134813,1.160605685,19.67562885,8.529585829,77.78908034,0
90.2890625,0.339920321,0.565797808,25.87281776,7.100010086,52.98463191,0
127.625,0.064505175,0.474780306,21.76048372,7.825814749,66.11105569,0
117.8515625,0.344266404,0.525138499,16.34325679,7.727255461,75.95008434,0
90.15625,0.5119354,1.757642083,14.74000113,11.62449498,151.0218669,0
102.46875,1.118794002,3.86018177,73.95063056,1.389508736,0.351528273,1
37.6640625,3.495256736,13.13504707,27.56202757,5.014885742,29.18375371,1
122.7265625,-0.018332218,0.002608603,39.75924152,4.020460464,15.51974367,0
126.3515625,0.100248079,0.265195008,14.07227038,10.66418444,137.4563605,0
130.96875,-0.145718598,-0.254149134,9.395387736,22.31692646,541.4329658,0
91.9765625,0.439658048,0.28568933,13.53627261,10.28380038,136.3155712,0
106.109375,0.266207781,-0.040251154,11.05669518,12.73079339,242.2303252,0
128.59375,-0.069990478,-0.120059492,16.5609374,9.740289094,114.8899758,0
114.4140625,0.085535315,1.285748601,15.95668665,10.25645662,127.5963215,0
122.1328125,0.276582762,-0.430429637,18.02768245,7.652444605,69.97503606,0
14.6875,5.338868819,28.42242062,65.63078514,-0.028542707,-0.4674551,1
123.09375,0.195890826,0.191609724,41.03760405,3.442855694,10.77128144,0
90.140625,0.448594339,0.567387084,21.71039482,7.447844161,60.29445304,0
107.640625,0.311011642,0.168777692,14.50415744,10.67804088,131.7449389,0
71.015625,2.378285668,9.636837204,52.43958421,3.382534948,10.30313808,1
127.234375,0.16875212,1.301494351,32.48445153,5.952619614,35.45531705,1
109.0546875,0.335681502,0.092140616,9.343990925,19.62280224,479.6709644,1
108.25,0.353085065,1.425587973,15.19665101,7.812831074,85.5115383,0
119.9140625,0.290034786,-0.087824318,22.6779314,8.021664505,66.52165643,0
117.109375,0.130076263,-0.583776328,13.93171944,11.53672683,154.8787997,0
103.578125,0.552354568,0.777646322,51.1771769,2.398916373,4.759216603,1
97.78125,0.764503375,0.956568717,28.24358598,6.096649805,37.7713555,1
94.1328125,0.481289013,0.987155434,12.53828432,10.78000837,163.2675562,0
108.4375,0.313429451,0.147769888,12.86048189,10.79025846,160.1700483,0
123.046875,0.165225812,0.448600514,12.33787546,12.30705156,191.1924622,0
98.90625,0.627781454,1.342715138,12.12816097,13.84143164,234.8953866,0
100.609375,0.423364118,1.25980291,9.549109095,19.07499425,446.0699191,1
92.0,0.636471379,1.60787266,26.63665002,4.78786338,24.46230841,0
140.28125,-0.20388525,-0.055773996,19.49180398,9.533112082,97.7950942,0
94.984375,0.514041811,-0.25405004,16.87374172,10.91452633,136.5568311,0
122.4609375,-0.054848884,-0.436250022,19.52949337,8.791482173,84.8817313,0
115.6171875,0.350704417,0.955854531,14.37354405,12.89822124,183.6328456,0
29.7890625,3.932096788,17.34634883,65.49455454,0.298354635,-0.207862166,1
118.53125,0.282787659,1.018309586,34.13358645,6.105902701,35.43684406,0
125.5859375,-0.058882902,-0.617628015,20.2909043,8.35254186,77.56617247,0
76.6171875,1.72805597,5.587436324,47.20351626,3.643666489,12.48082938,1
106.1015625,0.074566042,0.13623004,11.52330593,15.99599601,289.9399582,0
153.2109375,-0.33934541,-0.414789716,19.97626462,7.285221636,62.69057834,0
101.4453125,0.458066887,-0.068505074,12.43451409,10.98479204,168.0331732,0
102.1953125,0.438263982,0.198736381,18.33076767,8.817626823,84.94159447,0
80.640625,1.481006321,1.95213608,63.85544771,2.179749782,3.354892112,1
107.1875,0.283090138,-0.091216814,13.87107779,14.30485331,218.8827786,0
107.03125,0.264096173,0.227419037,12.37901563,14.85508704,259.7123899,0
108.6171875,0.500209787,0.328802382,20.42497854,8.552658502,78.18389128,0
116.515625,0.13052811,-0.411970283,16.71706058,6.977823941,65.03237317,0
54.4140625,3.140457942,15.94178552,75.6279105,0.207211623,-0.940666886,1
134.453125,0.025583999,-0.236608364,14.51772442,11.51860515,167.9747034,0
92.65625,0.635585857,2.552299049,15.68531316,9.600877421,108.404534,0
77.859375,1.73082618,3.978892072,12.14258952,15.41355777,267.4616709,1
22.3125,6.01951561,40.22278046,69.38765343,0.969790159,0.087332541,1
130.03125,0.003571563,-0.619413393,14.5989639,10.20066563,130.7025902,0
145.3515625,-0.219935712,-0.235727264,13.89375157,11.72824531,162.0334204,0
108.1796875,0.429204284,0.081977632,11.36558043,12.84814183,229.9192067,0
91.6328125,0.378354096,1.840731118,20.31310907,6.862598528,54.3464207,0
21.15625,5.038659359,27.73543276,77.89049438,0.178098694,-1.004648753,1
101.9296875,0.425094987,0.618000024,12.92354699,16.364909,276.722213,1
102.0546875,0.413108595,1.224647907,20.56759309,7.908210363,67.39873043,0
102.71875,0.385240289,0.076017502,15.33104093,8.491421178,94.3365166,0
71.5859375,2.816973782,12.34781475,70.39489282,2.103614391,2.836092635,1
103.359375,0.350790595,-0.212579552,10.86648204,14.3121606,273.2238711,0
114.5234375,0.255155145,0.469436973,9.879962477,17.5000631,389.2114996,0
100.21875,0.359963261,0.409074995,30.43696944,5.139542597,29.10876971,0
136.9140625,0.042939208,-0.265510391,20.74573642,7.351432338,60.87944839,0
113.8828125,0.322081429,0.683884824,19.769107,9.745960057,98.81337916,1
35.4140625,4.860644574,30.64912859,51.02871377,2.04042602,4.470146528,1
120.34375,0.636952451,-0.013447384,20.64141075,8.451448027,78.54794486,0
82.0703125,1.51109025,5.921365217,24.85054918,5.792550381,36.6815458,0
46.9375,3.669646083,14.43963434,82.38329976,0.018273777,-1.259884185,1
65.796875,2.289090852,6.235282913,51.02207394,2.94169165,8.457182359,1
116.515625,0.075483976,-0.143983462,13.89327939,10.90972781,142.1187519,0
114.890625,0.217869249,0.084153631,13.57693307,9.737168227,130.9282139,0
138.3125,0.068955413,-0.156405525,10.0971003,15.8790681,347.7404052,0
68.3203125,2.282632806,9.827339192,54.18192595,2.428379777,4.52809258,1
114.1953125,0.226155438,0.494021797,23.6366059,7.837604073,64.90901652,0
11.140625,8.069522046,68.10162173,70.8948215,0.781355646,-0.152781378,1
115.3515625,0.156417671,0.232529132,12.05071105,11.27100426,182.637098,0
115.1328125,0.160143667,-0.308941919,15.42963846,11.8930567,159.0695748,0
21.7265625,5.72888015,33.54114171,84.21124957,-0.477637589,-1.313405271,1
124.859375,-0.09142381,-0.079763757,28.18389098,5.567515414,33.45840744,0
144.4453125,-0.048964993,-0.550595378,92.19078667,0.544165349,-1.493601435,0
112.203125,0.259640507,-1.429338602,41.42865122,0.370715803,0.091194213,0
86.5390625,1.803818291,5.52675691,37.15085402,4.034846654,16.83663613,1
126.2734375,0.19912225,0.295099677,11.59843542,12.43028569,215.1304081,0
93.453125,0.724924739,0.605139087,29.38082505,5.611396876,31.90507786,0
75.2890625,0.737210693,2.297597844,17.47754831,8.403287507,82.83680534,0
19.75,6.899093412,50.20681093,74.34011168,0.666799001,-0.499700563,1
45.0,3.774394214,20.90031147,83.78552108,1.02618067,-0.46882176,1
114.8203125,0.222060607,0.38618057,14.58441669,10.84924741,144.2235026,0
117.3984375,0.108450925,-1.139068864,26.49849091,7.266544832,54.36523773,1
126.0,-0.125898616,-0.581299512,21.47826178,6.612404386,50.13722315,0
62.1640625,2.438793131,6.897894438,49.43283417,3.102149052,8.877464039,1
13.0234375,7.400253989,54.56866378,69.89693749,0.244507229,-0.657516962,1
136.1015625,0.153607413,1.463756325,14.63300014,9.149854537,109.1495174,0
106.359375,0.393199709,-0.291147635,10.80123829,15.88589743,303.3684737,0
164.5078125,-0.814920527,0.093952845,73.18985573,0.120594822,-1.60683811,0
100.484375,1.103279124,2.264537458,15.72323921,11.35368289,147.2092204,0
66.875,1.878733996,6.119066013,25.49600299,7.296599543,53.94529349,1
125.046875,0.185208229,0.268530657,32.02217293,5.273107213,28.06126566,0
78.046875,0.860088944,3.14129784,14.70151724,11.52391143,146.5140074,0
116.0,0.041491573,0.836908175,10.66114524,15.03675426,297.8198544,0
121.6875,0.097343759,0.485005872,10.33832345,14.9514711,315.363371,0
88.7578125,1.768201048,3.987579956,102.8564707,0.08483579,-1.721599548,1
114.15625,0.176504076,0.278548791,10.89382689,18.97366748,381.5857724,0
127.5859375,0.188383503,0.962931876,26.67457926,6.056887596,38.56036393,0
94.609375,0.771788972,0.120272844,107.9474895,-0.181645431,-1.836730654,0
95.078125,0.462347583,1.80376066,20.04576974,7.694010985,68.43416198,0
136.015625,-0.248043809,-0.198828043,15.09664643,9.631308941,116.1736722,0
61.7109375,3.049806597,13.94469868,58.26434718,2.488989643,5.101222405,1
80.0078125,0.764277143,1.757695013,36.35689729,4.348422369,18.31813981,0
116.53125,0.679248889,0.725746148,98.46212742,0.207609348,-1.676794645,1
91.5625,1.223065542,3.486076514,32.41362327,5.559204264,31.57352327,1
32.625,6.007009546,40.50146538,60.52603206,2.345499272,4.566227882,1
96.4765625,0.580147468,1.367338494,13.33044068,10.73742989,152.1740555,0
54.2578125,2.979317847,10.13826609,64.79219555,-0.9365192,0.093108123,1
139.2890625,-0.417136329,-0.079279724,25.18527464,6.113336192,39.63018312,0
107.4765625,0.243526154,-0.09543628,10.49927078,14.35156605,295.8581802,0
115.5625,0.216117304,-0.635869161,20.14595272,8.931448896,85.78148661,0
106.28125,0.669237429,0.242076246,99.11096767,0.221125172,-1.773956498,1
131.6953125,-0.04821335,-0.021981998,11.89948836,12.32831062,202.0559739,0
122.328125,-0.052703441,-0.498774663,13.48940001,10.48314615,140.4109892,0
83.1484375,1.522564529,4.05683926,30.57768602,5.726569838,34.05263772,1
118.203125,0.150438956,0.256522857,33.2985436,4.654896471,21.44761184,0
15.4609375,6.24443227,41.00497636,70.27851209,1.038219736,0.122544329,1
106.6640625,0.275735136,0.335119248,14.47672131,10.83796123,137.7573973,0
105.65625,0.676353218,0.709236555,19.25939726,8.665260848,85.9856312,0
114.6484375,0.58450031,0.995612284,17.86611227,8.845857779,90.62643443,0
113.765625,0.412942995,0.136884629,18.21008726,9.441936144,102.5185698,0
8.4765625,7.60836954,56.88510321,64.27281465,-0.517588654,-0.495718524,1
127.3046875,0.333926763,0.186469076,22.21299219,7.259463459,55.44700798,0
109.1875,0.483622563,-0.24062294,17.19312175,11.58640989,143.6369132,0
123.78125,0.041692775,-1.308232913,88.46530786,-0.51374124,-1.345417934,0
96.0390625,0.383327201,1.421056805,17.66245567,8.849293806,90.58179662,0
123.2109375,0.179064823,-0.475249405,15.3515358,8.077029276,86.60410652,0
94.65625,0.681273293,2.136580585,26.51432735,6.466875261,45.91902049,0
24.3359375,4.578984354,21.07219852,65.61393188,-0.057971939,-0.245258513,1
112.5546875,0.26078301,0.250405151,18.39808192,8.541834786,86.25256946,0
127.7734375,0.131834692,-0.578751719,22.9453351,7.881664422,64.87504624,0
106.6484375,0.463554666,-0.138091695,24.61010301,6.484957,43.0161839,0
75.4375,1.624541213,5.284175857,31.36855828,6.17166674,38.35373117,1
119.2421875,0.113041653,-0.845515689,19.3325238,7.151282798,61.72907412,0
113.5234375,0.359593563,0.63152715,17.02442608,9.566569775,101.1597559,0
119.390625,0.053742543,-0.782021499,25.4671147,6.688338635,48.26750364,0
75.2734375,2.059460342,8.129109513,61.75218455,2.369785715,4.301688043,1
49.3359375,3.335372644,11.56383619,71.46310566,0.948149318,-0.052174403,1
51.9921875,2.766794813,11.62790615,69.39900803,1.958864828,2.286999481,1
83.609375,1.365320986,3.948257889,35.0621812,4.950769253,24.19595567,1
98.703125,0.053681225,0.507404535,25.732791,6.98989185,50.99108798,0
109.375,0.263400207,0.350481266,15.30196161,7.802064298,85.30789974,0
109.71875,0.064442799,-0.355513375,78.09473981,-1.459094598,0.547622336,0
114.8203125,0.009286216,0.153184062,22.53548813,6.554087713,45.14003687,0
108.1015625,0.425834035,0.240462934,17.36594385,8.334070379,78.76723102,0
130.96875,0.239648198,-0.349037688,26.10636085,6.129278382,42.98462647,0
107.7421875,0.315426211,0.47506187,13.86443181,15.03160364,232.5923304,0
16.125,3.715820643,13.43083724,58.59054302,-0.935188481,0.261596437,1
117.5859375,0.242720671,0.15540675,14.43355441,14.09732618,209.8174928,0
109.625,0.493712428,-0.032924264,16.1870308,10.96587252,138.1606909,0
87.203125,0.617673301,2.066137417,12.77651452,15.30996484,251.3433504,0
99.7421875,0.189271294,1.080783857,13.36545016,12.10304238,174.6025025,0
90.65625,1.002409008,-0.008164541,41.88905582,4.451665136,19.11656877,1
133.5,-0.037166676,0.376719292,25.08882198,6.551177385,45.08937582,0
