 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Mean of the DM-SNR curve, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class
125.265625,56.1389855,0.2563611,-0.321233239,2.72993311,16.62410931,8.800799777,93.19013818,0
121.1015625,54.56687981,-0.105875674,-0.549415213,2.299331104,18.32635307,11.49575646,139.955326,0
99.7890625,43.08524478,0.474895827,0.571834865,2.392140468,15.67263038,9.265253685,105.3673228,0
106.640625,38.56442142,0.408364336,0.836075077,1.75083612,13.55102303,11.15306167,153.1954245,0
117.2890625,55.1319656,0.176096301,-0.584480022,4.137123746,22.0495321,6.615853636,49.67776221,0
120.9921875,46.42323908,0.073841502,-0.069121161,14.7826087,47.74697699,3.153130825,8.704456287,0
111.6171875,46.75152422,0.380695309,0.472828155,1.296822742,12.11606454,13.89925162,233.0335255,0
77.28125,34.900962,0.96942864,3.983778058,1.799331104,14.54659908,10.37705202,127.8495821,0
106.1015625,48.35349002,0.074566042,0.13623004,0.903010033,11.52330593,15.99599601,289.9399582,0
176.890625,62.1510552,-1.291564673,0.643539961,169.048495,61.41520235,-1.039828229,0.523338288,0
145.828125,48.56472958,-0.041406396,0.051940757,2.365384615,19.79690626,9.25933801,90.4802818,0
117.109375,47.05901122,0.180646599,-0.291089793,1.877926421,14.17237932,9.958652851,124.9939245,0
97.125,32.37258678,0.74206679,3.783569851,2.886287625,18.08625134,8.91861901,95.23001457,0
116.4296875,49.84486615,0.001757595,-0.131665702,2.051839465,15.26381128,9.8356595,116.0817742,0
114.609375,49.99925537,0.118881465,0.023189738,1.877090301,14.94557944,11.08469234,146.8434768,0
117.953125,46.97453755,0.337101361,0.103494592,1.256688963,15.51539845,13.34034389,184.6648533,0
112.1796875,46.74422317,0.15438702,0.024551073,6.643812709,34.05263809,5.200293833,26.20388561,0
123.953125,50.15769809,0.154864706,-0.421060232,2.748327759,21.8939609,8.807860981,81.60637543,0
88.7578125,39.8428056,1.360358607,3.582435118,1.85367893,12.17505378,11.75108728,187.3597102,0
124.6875,55.4347519,0.013788634,-0.447354775,2.239130435,13.99783812,9.38285004,118.864033,0
130.953125,50.46964734,-0.056728316,-0.137756042,2.718227425,17.25904452,8.023364009,75.650985,0
94.0390625,45.27526959,0.325119594,0.392478883,0.372073579,9.18772207,25.14870995,641.9650322,0
106.5078125,47.774862,0.679218671,0.359940964,3.199832776,17.57019462,7.345886231,67.01579785,0
135.0390625,48.33370368,-0.000541145,0.105361385,2.474916388,14.42093678,8.572379296,101.2375018,0
115.6171875,42.88431406,0.055521731,0.963739748,1.642140468,15.29084902,10.79352387,129.1629549,0
114.0546875,52.39025861,0.177189998,-0.213894477,1.64548495,14.56589472,10.96457075,141.4193368,0
123.9375,38.86691033,0.262159929,0.717384881,1.898829431,12.26023422,11.23222603,176.7083655,0
120.953125,52.0543375,-0.036084483,-0.267378808,2.631270903,17.78185329,9.819439057,110.9173585,0
81.71875,42.62077279,1.053642937,2.167798853,3.02090301,20.88506686,7.624971518,62.38173527,0
121.3125,56.47313382,0.306302574,-0.35863156,2.765886288,17.74316129,7.976476213,74.26631987,0
98.4921875,45.70369858,0.384901896,0.567680624,1.765050167,12.29544941,11.38933321,179.0185017,0
97.234375,50.38965115,0.6632062,0.367619673,1.706521739,15.23083227,11.31007015,143.464406,0
87.671875,41.07084378,0.610609396,1.245056491,2.205685619,14.05886458,9.79333591,125.782002,0
111.1796875,44.68928031,0.405519639,0.305176118,3.869565217,20.95407568,7.467000952,63.18912392,0
131.953125,49.14453482,-0.023565797,-0.179173397,0.821906355,10.38961189,16.8225932,342.0875921,0
117.0859375,56.77780532,0.116385176,-0.687688373,27.71655518,54.83638565,2.031590564,3.197074818,0
159.4609375,48.63799671,-0.092523198,-0.35918513,1.983277592,17.23697864,11.5554842,140.6190558,0
140.4375,46.4530593,0.121573183,0.030169297,1.512541806,13.93435433,12.65941638,182.1834021,0
104.4921875,40.07492906,0.29082448,0.902590525,3.461538462,20.81936227,7.880256086,70.13439854,0
121.1796875,39.79133731,-0.029067387,0.863590143,1.220735786,13.0103421,13.62790979,211.9393622,0
113.2890625,59.61676468,0.042194363,-0.807788259,4.739130435,24.81123735,6.624811467,48.46934322,0
99.7421875,44.3643026,0.334895001,1.111104782,1.129598662,14.29686778,14.22712014,215.0163611,0
137.3515625,51.75507068,-0.16462649,-0.32347763,1.738294314,13.82284856,11.63774925,164.4908288,0
150.09375,60.2268417,-0.499946479,-0.404308236,129.3235786,92.05843614,-0.340383697,-1.483730888,0
110.828125,42.64957308,0.410682053,0.334755417,4.123745819,24.18047537,6.987229411,51.86522889,0
97.328125,48.50678261,0.544474095,0.500545125,1.913043478,14.86862639,10.44023045,129.2574601,0
98.2578125,34.76421609,0.539510323,2.536694163,1.85451505,16.05406536,10.18373573,115.6247767,0
81.265625,35.38570606,0.78552787,3.240433885,2.31270903,20.43116035,9.19735623,86.7275759,0
119.6796875,48.32764698,0.177270559,-0.184385587,1.702341137,15.72181965,10.91346844,133.5666912,0
133.015625,60.88744539,0.05429108,-0.86378088,34.52926421,53.74548263,2.028484556,4.057065257,0
122.9453125,43.73576708,0.053062073,0.54465351,3.864548495,21.50624194,6.701286408,50.10155473,0
114.1953125,44.71647812,0.226155438,0.494021797,3.350334448,23.6366059,7.837604073,64.90901652,0
113.3046875,55.15979041,0.594986233,-0.168691951,5.502508361,26.60938478,5.827278213,37.18473905,0
134.671875,50.41454858,-0.088268167,0.123149725,2.97993311,18.52304716,7.891715424,70.71150021,0
142.2265625,67.38557603,-0.409039498,-0.900755645,3.569397993,20.29900322,7.188012987,60.88625533,0
126.1015625,51.23549183,-0.093155342,-0.192753424,0.673913043,9.776808016,19.83776014,452.2597196,0
81.734375,32.43803814,0.95697453,5.304463839,1.365384615,13.11166752,13.37530421,208.2016886,0
124.765625,56.77016222,0.054570063,-0.997392102,3.838628763,25.62339571,7.579724511,59.35000967,0
139.4375,49.8928148,-0.019055154,-0.259222218,2.206521739,17.95088033,9.9666939,108.934545,0
130.96875,53.45850282,0.239648198,-0.349037688,5.790133779,26.10636085,6.129278382,42.98462647,0
120.78125,42.76003857,0.006859746,0.432321302,2.819397993,15.34603622,8.521713784,95.56393579,0
120.21875,51.13965827,0.031403247,-0.28927795,1.06187291,11.57379339,15.87532933,291.5132692,0
108.8828125,50.13055161,0.3125352,-0.147457234,5.160535117,27.5337916,6.009221869,38.35274471,0
126.296875,48.46992614,0.347546556,-0.220086739,3.535953177,22.99733615,8.143352872,71.3858207,0
94.7734375,36.37762337,0.667411434,2.099898537,1.107859532,12.95048088,13.46180478,199.4490059,0
115.0703125,44.59455957,0.264296391,0.493316702,0.925585284,9.924395515,17.26226541,381.6049963,0
132.4921875,47.62778799,0.145232988,0.153004953,2.815217391,15.71581237,8.933075583,103.8765117,0
93.0078125,41.02676262,0.365780691,1.113939412,1.633779264,15.13251376,10.85303036,131.7265981,0
106.0625,48.91219013,0.385463011,0.20427132,6.168896321,29.58794333,5.536053755,32.555276,0
120.3359375,49.548631,-0.016549504,-0.284695726,18.01923077,49.62013358,2.657635694,5.65003724,0
85.28125,36.75870167,0.841032945,2.330002356,14.16471572,41.12454116,3.022195853,8.549238937,0
108.9765625,46.79734649,0.473154351,0.710729405,1.908862876,11.85471789,11.37157767,191.0796452,0
100.7890625,41.81350939,0.430839884,1.117147026,3.063545151,18.98210675,8.487104471,83.96900848,0
138.4609375,49.47740999,-0.228002011,-0.293962359,3.862876254,23.27086239,7.978441368,69.86873515,0
120.0,50.92534364,0.277509474,-0.006992449,1.02006689,11.14631778,16.88726924,329.7478651,0
114.6875,53.01087005,0.16253382,-0.619275884,2.617056856,17.32124693,10.57967365,129.4674989,0
109.1953125,50.83798693,0.390580838,0.112362161,2.587792642,21.75163435,9.393717864,93.10956704,0
105.8984375,49.49997472,0.471428523,0.080641214,3.214882943,21.27782017,9.331759528,94.1592993,0
130.6484375,47.06039833,0.095152872,0.15705666,2.017558528,12.54192405,11.05075359,169.200458,0
116.6640625,48.05144986,0.086960876,-0.374969242,4.642976589,25.66312098,6.607289489,46.39489187,0
140.5625,55.68378214,-0.234571412,-0.699648398,3.199832776,19.11042633,7.975531794,74.24222492,0
132.125,51.05756555,-0.125338864,-0.036377812,2.263377926,15.56172401,10.34451368,127.1279786,0
126.9375,41.6932155,0.210681706,0.479897222,1.330267559,11.95604213,12.56090166,204.1088787,0
89.640625,42.41309762,0.601610666,1.070639263,5.974916388,28.62952798,5.6233813,32.71772513,0
108.7265625,47.63266258,0.282701184,0.171056616,2.347826087,14.16338325,10.35657325,137.7330853,0
120.234375,49.39848878,0.069722389,-0.142185403,5.030100334,24.0480448,6.143058143,42.68454634,0
132.03125,48.31244947,0.085750979,-0.066407834,1.884615385,17.79402019,10.800786,124.4549874,0
88.234375,49.29748415,1.377828257,2.086765064,103.5568562,97.06036779,0.117029744,-1.72836395,0
120.828125,45.90089688,0.290698249,0.234083882,3.515050167,18.96905439,7.060717164,57.91067481,0
89.078125,39.69997036,0.538647424,1.638548981,1.238294314,13.80396331,12.80578549,183.1874241,0
96.65625,35.09995493,0.558955459,2.365791109,1.472408027,13.34241888,11.40027695,157.1539957,0
125.3203125,39.17686929,-0.118252793,0.893916279,1.259197324,14.12751439,13.63278983,200.5690501,0
124.4765625,48.60651397,0.352920175,0.178554042,2.076923077,12.47770329,10.58318775,162.5178544,0
93.46875,57.60126104,0.606659557,-0.15515846,2.719063545,16.40477756,8.895541487,101.3021188,0
136.1640625,47.35302547,-0.265456587,0.172375793,3.214882943,16.25393637,7.079046613,68.20068854,0
92.0,35.69182329,0.468973336,2.477055239,0.857023411,13.43261863,16.04164797,261.5004364,0
111.734375,47.87050964,0.333900043,0.203740494,4.787625418,28.38931533,6.517642148,43.78758637,0
135.46875,47.28403825,0.182673798,0.161003432,2.295150502,17.23627882,11.43739938,144.2481864,0
122.8046875,44.06831674,0.158970472,0.298252314,1.423076923,11.74043135,13.30086219,227.5955999,0
104.359375,40.57857624,0.807804527,1.877997868,2.327759197,17.51667907,9.270957419,97.89793095,0
116.1953125,43.59294284,0.130678035,-0.065056374,70.12792642,91.98248264,0.626674579,-1.481847264,0
98.875,42.15447782,0.706977055,1.558303838,3.044314381,17.8995864,7.334053595,65.39181049,0
146.5,56.18760428,0.062160338,-0.558265446,3.525919732,22.5036637,7.619547996,63.49547767,0
124.578125,42.78080202,0.042744484,0.714779293,4.161371237,25.86157283,6.517514407,43.05644265,0
102.8515625,33.02345044,0.468504574,2.942570709,1.163879599,11.00675832,14.45838789,269.7607866,0
126.8125,46.83260583,0.291279121,0.183496247,1.045150502,9.514711452,17.82120171,431.2407446,0
125.875,52.43239695,0.31110165,-0.099561515,2.891304348,18.5620146,9.374312751,100.4779685,0
111.1796875,53.80613836,0.418491929,-0.237662397,2.709866221,16.54315133,10.11483731,123.1427552,0
115.109375,59.3563437,0.39125126,-0.483181018,2.964882943,17.88850935,9.2822092,100.3635501,0
116.96875,48.05757249,0.351414791,0.336758085,3.030936455,17.48831084,7.763498388,72.98158299,0
109.0546875,54.26271576,0.620153917,0.078124351,159.1229097,85.6474307,-0.534723819,-1.222539428,0
101.9765625,42.0062244,0.518082489,1.106429082,5.658026756,31.23670464,6.14500428,38.33449737,0
118.3125,40.69853921,0.354938062,0.980677689,1.720735786,14.60009638,11.7259179,168.6518039,0
130.296875,51.96954628,-0.005584502,-0.295680204,4.299331104,23.55753008,6.883941503,52.33710596,0
93.46875,48.12255473,0.461595067,0.685985998,1.79180602,12.09622649,11.35345234,182.5653718,0
79.28125,41.13581497,0.856891893,1.725450723,2.131270903,16.42456127,9.839176881,112.1320559,0
114.4453125,44.26073468,0.318638555,0.530197081,1.394648829,15.59193594,12.3742124,163.2900739,0
109.71875,52.21394353,0.064442799,-0.355513375,168.458194,78.09473981,-1.459094598,0.547622336,0
137.3984375,44.43646093,0.184818786,0.378972016,1.621237458,13.15311873,12.70289098,200.7989359,0
117.9609375,51.58827422,0.166451395,-0.261494018,3.161371237,19.57751627,7.604437193,64.4833687,0
88.9375,38.61645334,0.72649095,1.807447499,1.795986622,17.55064865,10.52891651,115.8816543,0
111.3203125,41.86603143,0.233434049,0.081591697,2.87458194,21.07502102,8.308187302,73.30483369,0
81.4765625,38.60678471,0.519339164,1.909819069,5.482441472,28.26434923,5.78928627,34.89890525,0
127.3515625,52.43024977,-0.03475752,-0.120195203,2.622909699,15.9904061,8.290263627,85.31206789,0
125.2421875,59.46187672,0.322469557,-0.504540688,1.689799331,16.63472201,11.20003435,135.6112527,0
126.1953125,45.41631359,-0.061241317,-0.08674686,4.757525084,26.15453947,6.267660874,42.17716837,0
115.1328125,54.29309508,0.160143667,-0.308941919,1.756688963,15.42963846,11.8930567,159.0695748,0
121.0625,52.17200369,0.185505283,-0.258217587,2.530100334,16.03825684,8.93707387,97.5856405,0
106.0625,47.59673538,0.432905002,0.165284603,59.94397993,82.48305414,0.918310153,-0.832309212,0
113.84375,45.43271768,0.302558058,-0.090753165,2.008361204,13.24265166,10.5748051,147.6528847,0
118.40625,50.42807959,0.25745668,0.018602645,2.633779264,15.24772025,8.913707305,105.4892132,0
78.2421875,46.93858123,1.246941014,1.536004408,4.137959866,19.52509398,6.430717039,51.00142806,0
132.59375,45.08350542,-0.007378934,0.283999669,2.651337793,18.96012379,8.554398205,81.95998741,0
125.2734375,46.56945667,0.319342293,-0.135216749,10.77424749,41.7316744,3.942901146,14.73531763,0
82.7109375,38.19238969,0.647294228,2.00773855,1.349498328,11.11380434,14.01427039,259.6659458,0
140.03125,51.12758818,-0.021421445,-0.153224855,1.779264214,12.67841653,12.73910979,209.6325802,0
114.703125,51.5197716,0.447554738,-0.20111297,2.172240803,15.39965139,11.03654038,145.2176233,0
112.1171875,53.52447178,0.279302535,-0.369302266,3.074414716,18.31520689,9.461547277,106.0260119,0
112.765625,42.87162603,0.117902154,0.625718544,2.242474916,12.98093799,9.918592062,142.9167277,0
96.9921875,44.11800513,0.484737002,0.713356069,1.736622074,14.63205454,10.97309461,140.2361321,0
122.5078125,38.92279941,0.150101967,0.676516239,2.464046823,18.61508213,8.316367245,75.11919256,0
100.7890625,42.79340858,0.308273683,0.76227207,3.565217391,19.19800699,7.773560741,74.33003916,0
139.2890625,56.08004218,-0.144801934,-0.476573898,2.857023411,16.76601094,7.616952788,72.52654413,0
108.140625,47.37330709,0.322115362,0.058469048,2.455685619,16.52110871,9.130824683,98.31127908,0
135.5234375,49.07964905,0.004527135,-0.419012785,2.815217391,19.91105143,8.958284471,87.57849739,0
117.875,51.08953538,-0.091319882,-0.268881483,2.075250836,12.37672414,10.73626943,167.1630437,0
103.734375,46.94852307,0.291365007,0.208281342,0.773411371,11.93795255,17.02761622,307.5681724,0
186.0234375,52.89870403,-1.464809666,1.80120201,10.19899666,35.41652108,4.039773524,17.41695233,0
108.7109375,32.01956246,0.453037759,3.113800272,3.073578595,21.52927394,8.532182996,78.18194409,0
112.140625,48.02696742,0.324431866,0.041339674,1.706521739,14.98873571,10.90130878,137.8899135,0
89.3359375,44.12274735,0.511257666,0.758533857,2.056856187,14.16122331,10.15452634,130.1927875,0
145.7421875,50.83924513,-0.345502814,-0.07766262,4.855351171,24.71570757,6.230102235,41.72201591,0
135.7265625,53.16082834,-0.173434182,-0.221935318,2.006688963,16.98184025,9.833845455,105.6645691,0
96.3359375,43.95705954,0.302221125,0.693380615,1.807692308,16.21695944,11.3224755,144.3686334,0
114.4609375,66.46426464,0.378639963,-0.966162931,198.4389632,53.19249878,-2.721857186,7.064110971,0
131.7734375,46.85803274,-0.077511417,0.272260622,4.265050167,24.59982358,6.467703319,44.06410147,0
102.5390625,36.6631419,0.405966909,1.612815936,2.028428094,16.11188497,10.20182642,121.149413,0
110.1640625,52.12721478,0.293182449,-0.365476727,2.510033445,18.04418767,9.606519027,102.6232209,0
112.5,54.11388454,0.23569171,-0.213213244,4.407190635,21.1545258,5.857611101,40.55435073,0
128.5390625,54.27100721,0.153854899,-0.338779652,7.263377926,33.51937537,4.966786122,24.67436595,0
126.09375,53.5326182,-0.077869583,-0.325063386,2.136287625,16.6146263,9.404116353,102.410542,0
139.0703125,63.8723316,-0.250373611,-0.976845205,2.221571906,13.10500056,10.08730728,142.4880393,0
122.1640625,42.34655707,-0.036628265,0.328134677,2.788461538,15.73158744,7.89612168,81.50288888,0
111.28125,47.93288562,0.226992583,0.101150637,16.20735786,48.92975457,2.875480777,6.773896352,0
88.4453125,36.25836296,0.670836487,2.325968608,2.135451505,16.69122636,10.27316612,119.5889045,0
127.53125,45.30951499,0.200809229,0.073060878,2.2090301,13.96626796,10.03910777,132.8736721,0
128.1015625,50.70762391,-0.141260678,-0.333423449,3.447324415,20.89341644,7.993562878,72.23372825,0
124.171875,53.38335845,0.017363618,-0.400319574,3.326923077,22.34573974,7.743437815,63.03828959,0
135.59375,51.98293553,-0.006378839,-0.247849052,2.77006689,21.4260369,8.20557689,69.36548173,0
102.578125,54.29744604,0.48294604,0.050885346,136.5501672,77.38611219,-0.935903254,-0.718893448,0
111.3125,45.1208014,0.117392726,0.055703279,3.525919732,21.97593311,7.970915235,68.66472575,0
90.921875,53.63397497,0.573487577,-0.015890285,4.968227425,26.7327726,6.18839097,40.0301137,0
144.328125,51.63318782,-0.285120899,-0.073859226,1.989966555,17.61255917,10.09280541,109.449737,0
114.9609375,47.38166219,0.228306741,0.058602053,16.96822742,46.38082863,2.59808252,5.503013072,0
110.546875,47.69759221,0.323621202,0.078120278,3.459866221,23.20846838,7.389332925,57.68042546,0
100.0078125,54.78587525,0.629075907,0.167140852,0.827759197,10.68805629,16.67351345,326.2116297,0
119.0078125,43.53114835,-0.160866045,0.27168815,3.60367893,17.9592195,6.831200069,57.98056729,0
112.171875,49.53583131,0.451272085,0.409964307,2.588628763,14.94531854,8.394553992,94.12048192,0
127.8671875,49.71911276,0.297703687,0.05314578,2.859531773,17.08199783,8.551004211,90.87816465,0
140.578125,51.35714553,-0.286057037,-0.001527654,2.011705686,18.6950496,10.22315221,110.0869707,0
93.9296875,37.88699967,0.352917788,2.046485116,1.00083612,10.84433021,15.43465653,295.5145578,0
95.140625,43.09178692,0.626478252,0.84842107,2.044314381,19.66374206,10.26346722,107.5391595,0
129.484375,42.31355877,0.000750122,0.632111383,2.60451505,15.01019541,8.595843373,97.18215261,0
86.3515625,53.94565985,1.632285056,2.139865268,30.78511706,65.28170096,2.014456209,2.61615696,0
115.1875,42.85873416,0.316183033,0.371696871,1.693143813,13.27646545,11.70295545,170.6721978,0
117.296875,52.91404577,0.281035396,-0.29172754,13.7541806,43.18235163,3.107119291,8.515758563,0
133.9453125,48.51857064,0.100058227,-0.065266564,2.557692308,17.96743196,9.027419384,91.74608587,0
98.90625,42.20678957,0.627781454,1.342715138,1.425585284,12.12816097,13.84143164,234.8953866,0
109.375,49.99984375,0.131348075,-0.217664132,4.081103679,20.6266204,6.386286479,47.87283439,0
