 Mean of the integrated profile, Standard deviation of the integrated profile, Excess kurtosis of the integrated profile, Skewness of the integrated profile, Standard deviation of the DM-SNR curve, Excess kurtosis of the DM-SNR curve, Skewness of the DM-SNR curve,target_class,class,cap-shape,cap-surface
88.1484375,39.45172878,0.605601024,1.624631949,15.28814899,9.307637453,110.2929428,0,e,f,f
136.0,46.02105496,-0.075758626,-0.084250989,37.14877339,4.40069083,19.00434774,0,e,x,f
124.9140625,47.8585199,0.004719953,-0.312486118,21.54326939,7.88123068,69.77397768,0,e,x,y
128.515625,44.28317689,-0.014846344,0.465793377,16.04986424,9.475928536,110.9573145,0,e,x,y
139.2890625,44.50546883,-0.345903617,0.35587562,13.80722201,10.41304318,136.3337049,0,e,f,f
161.546875,43.61476588,-0.445529239,0.972516612,15.48828572,12.92627575,178.9790317,0,e,x,f
117.515625,37.27033513,0.190144661,1.457759261,14.12257851,11.2531769,145.4065487,0,e,x,f
139.5390625,38.73364622,0.142602252,1.018290693,17.56932683,8.662674873,82.62711523,0,e,x,f
136.8828125,49.93083045,-0.224264565,-0.447545993,19.54678968,8.696320663,87.24817261,0,e,x,y
132.375,47.95130994,0.09553792,-0.081961962,21.86506901,9.165629468,89.12398323,0,e,f,f
109.421875,44.02655615,0.16187367,0.444566827,20.0772802,7.782878103,68.81475115,0,e,f,f
124.5859375,57.41345761,-0.107809281,-0.620856773,66.02654536,2.065932428,2.722173828,0,e,f,f
138.8046875,56.88036494,-0.005773062,-0.462717702,17.40705252,9.672376391,103.9814041,0,e,x,f
126.75,50.48622956,-0.004164052,-0.379142572,22.78705748,8.405041493,72.63329758,0,e,x,y
109.0,44.99149225,0.385005364,0.440090519,16.57094171,8.37092393,84.25121314,0,e,x,y
164.5078125,53.39080505,-0.814920527,0.093952845,73.18985573,0.120594822,-1.60683811,0,e,f,f
107.640625,41.19821264,0.515300791,1.241882,13.95968583,10.8367474,145.6242679,0,e,x,y
86.203125,34.48241385,0.606305871,3.439705214,15.617348,8.584543875,90.79819766,0,e,x,y
123.2890625,50.19386671,0.022565858,-0.163471858,24.78990991,6.569477584,48.43657822,0,p,x,f
128.703125,45.2067057,-0.034068232,0.067928522,28.75673242,5.376486891,28.94910675,0,e,f,f
125.3671875,47.47349114,0.107452465,-0.338010492,22.44950736,8.213081179,70.90620365,0,e,x,y
153.2109375,51.50176762,-0.33934541,-0.414789716,19.97626462,7.285221636,62.69057834,0,e,x,y
136.9140625,52.22383127,0.042939208,-0.265510391,20.74573642,7.351432338,60.87944839,0,e,f,f
122.40625,50.2184972,0.16244514,-0.023050023,12.30798392,14.88167953,258.3707935,0,e,x,f
105.78125,48.05025649,0.312141229,0.405069901,20.86088062,7.261082705,60.66004974,0,p,x,f
154.875,48.59076558,-0.285642722,0.12928114,21.97191502,6.746837587,52.23002059,0,e,x,y
103.6796875,44.94717969,0.492583333,0.385258219,15.79335489,8.417789883,88.64785237,0,e,f,f
101.0859375,54.70318023,0.343916951,-0.336557474,14.09717812,10.35559369,133.2042373,0,e,f,y
103.390625,52.84828438,0.46262396,0.14620219,12.15208092,11.36778245,183.9655444,0,e,x,f
116.3359375,48.48860648,0.219959366,-0.121353416,14.54199185,13.16751116,193.7017354,0,p,x,f
115.171875,51.90211782,0.134886972,-0.23408336,13.37216128,10.40678866,146.0980923,0,e,x,y
143.5390625,43.93245923,-0.267006557,0.364925306,16.36458376,8.520337719,90.67730794,0,e,x,y
113.3046875,40.83992352,0.372300231,0.892842152,23.18146676,7.449397099,57.46038507,0,e,x,y
123.140625,51.04681283,0.095751882,-0.047180955,13.38496541,10.3431984,146.7825159,0,e,x,y
84.5703125,37.39583107,0.551061177,2.107783982,22.90463057,7.723185417,62.81689101,0,e,x,y
72.671875,38.96916036,0.878137478,2.472894826,27.03811021,7.55053002,56.77801133,0,e,x,y
117.46875,52.07505663,-0.041947703,-0.474659038,8.827777214,22.09169374,589.0490372,0,e,x,f
92.078125,41.84879952,0.595656496,1.52987739,18.85082699,8.724524795,87.93099303,0,e,x,y
155.296875,49.43451467,-0.269462054,0.015742558,24.23061555,7.173228124,53.16926374,0,e,x,y
105.25,49.17427554,0.306171385,-0.163286527,27.40538007,5.727573,34.21036209,0,e,x,y
127.25,54.89877048,0.125401891,-0.375457945,13.37763534,9.899595369,136.7203337,0,e,f,f
96.03125,39.09342526,0.578383731,1.513707601,12.03871563,12.76677632,204.3056474,0,e,f,f
100.34375,45.7261614,0.234889339,-0.072931137,15.70803238,12.49961977,176.6378653,0,e,f,f
97.9140625,33.6315113,0.436301285,3.014447027,8.469054382,24.2116019,688.313733,0,e,x,y
81.2265625,39.60512412,1.02771568,3.256927056,36.37709736,4.164901185,18.02332517,0,e,x,y
80.0078125,41.53753876,0.764277143,1.757695013,36.35689729,4.348422369,18.31813981,0,e,x,f
89.1015625,38.04866125,0.724237174,1.845930149,31.82928055,5.266542918,28.34794869,0,e,f,f
153.265625,51.59600947,-0.296754705,-0.060225294,14.88281838,9.98327973,125.8547021,0,e,f,f
123.40625,41.19094968,0.361494936,0.553612644,11.31720502,14.11860034,252.0991602,0,e,x,y
115.828125,48.16282756,0.261024569,0.118988144,11.53241165,15.85226473,290.2379509,0,e,x,y
92.796875,33.64970268,0.580488979,3.307088857,10.44750623,14.75531107,305.1449588,0,e,f,f
86.8984375,45.80339095,0.722284975,0.584737743,11.7858508,13.04316012,217.0361841,0,e,f,f
125.9765625,51.06115586,-0.012193541,-0.076700853,13.30181324,9.487828589,129.2578944,0,p,x,f
136.53125,59.34945997,-0.338907832,-0.407173712,27.41202437,5.088834333,26.98760278,0,e,x,f
147.9921875,50.37895395,-0.319965154,-0.14620636,14.53594632,13.09875392,186.8774598,0,e,x,y
140.9140625,43.415332,-0.191336828,0.265396723,44.11792003,3.866390308,13.92026729,0,e,x,f
138.59375,67.61349688,-0.405024222,-1.035557437,47.15116617,3.761939001,12.67279179,0,e,x,f
131.4140625,51.04310791,0.038401678,-0.311290045,28.83379051,6.09987291,38.29500686,0,e,x,y
135.4765625,54.19437887,-0.106678487,-0.155716046,14.1349045,8.638464952,106.6683949,0,e,f,f
116.515625,55.20458886,0.13052811,-0.411970283,16.71706058,6.977823941,65.03237317,0,e,f,f
128.921875,50.56301906,-0.020400035,-0.071291252,14.66790106,10.02178932,122.6283338,0,e,x,y
96.203125,50.52356495,0.570509608,-0.013526927,11.77107311,11.85165842,199.5352962,0,e,x,f
122.390625,48.13007025,0.048639111,-0.268255304,12.1509503,12.38071027,196.6790952,0,e,f,f
125.4921875,51.59729827,0.013051113,-0.379436784,34.54319731,4.694147295,21.67583013,0,p,x,f
138.1484375,57.1839261,-0.213881505,-0.41926369,32.71683689,4.375434228,19.48988244,0,e,x,f
86.90625,39.61029646,0.426023073,1.433994045,14.67997683,9.474066513,112.4130637,0,e,f,f
99.59375,49.61892871,0.709883364,0.217179719,19.87191061,9.748082879,101.5636578,0,e,x,f
124.875,58.8771231,0.13092589,-0.694499652,30.60786381,4.47034851,20.38571755,0,e,x,f
110.0234375,41.22697555,0.013037265,1.081712858,16.53525599,9.231309865,95.56088156,0,e,x,y
127.4375,41.82212146,0.231807818,0.73071751,24.24731362,6.576310704,48.16009696,0,e,f,y
138.7421875,44.53479084,-0.219529961,0.681211622,20.74661412,7.503919636,65.47384565,0,e,f,f
135.6875,54.25889184,-0.065490878,-0.495563862,16.66324308,12.66309498,163.7993011,0,e,x,f
136.3046875,54.60448107,-0.088268899,-0.347696242,18.31905171,8.462307371,82.08973273,0,e,f,f
86.71875,43.28339345,0.634146772,1.009346322,11.81827649,12.40439229,207.8565596,0,e,x,y
134.0625,46.77000742,-0.125926742,-0.321579508,14.4418988,9.591488509,117.6793285,0,e,x,y
106.6015625,51.48412071,0.476010422,0.135849409,18.37004517,9.284504671,95.38536157,0,e,x,y
90.0234375,48.64515406,0.532152331,0.297773963,16.68691752,8.333646486,83.9436992,0,e,x,f
133.9375,48.89509657,0.050735675,-0.269440024,29.40944731,6.14718945,39.01610483,0,e,x,y
127.25,43.66402266,-0.125126919,0.551867096,27.80193561,6.58179575,44.62062397,0,e,f,f
118.265625,47.00323865,0.171471477,-0.187585528,13.3095637,10.72085436,147.816141,0,e,x,y
132.78125,43.54558271,-0.05606102,0.499475237,14.90304812,9.067125075,104.8470195,0,e,x,f
133.21875,44.54911922,0.01450983,-0.010261929,17.2609402,7.991772537,79.74024863,0,e,f,f
108.4375,47.72753889,0.313429451,0.147769888,12.86048189,10.79025846,160.1700483,0,e,x,y
134.640625,45.32844278,0.08249259,0.123111606,14.42350191,9.235799559,114.8013374,0,e,x,f
112.5546875,43.03646865,0.26078301,0.250405151,18.39808192,8.541834786,86.25256946,0,e,x,y
136.2421875,50.65936274,-0.14420225,0.067323193,20.62804507,6.829052612,54.44049326,0,p,x,f
106.109375,43.75932657,0.188486211,0.11709634,21.14553745,7.555608983,60.63057986,0,e,f,f
123.296875,50.57024189,-0.02557816,-0.150500687,15.43107724,9.484807895,111.8356007,0,e,x,f
125.359375,47.83773589,-0.174892057,0.011604627,20.24653624,9.190498635,89.84477297,0,e,f,s
124.5390625,44.17470684,0.096689237,0.231988788,39.34015843,4.320731916,17.49474739,0,e,f,f
96.3125,39.6103581,0.511542811,1.159796358,23.53089235,8.331097683,71.68512789,0,e,x,y
105.4453125,42.62551477,0.505240497,0.516093337,18.93234016,6.590413279,52.84288635,0,e,f,y
158.0,70.64059562,-0.715221178,-0.703953585,13.45578109,16.64169541,287.8298012,0,e,x,y
139.5078125,53.78763161,0.058464859,-0.541216061,20.94260511,9.085809435,85.94942092,0,e,f,y
108.2734375,49.75780637,0.153391323,-0.024865335,14.17062431,10.21321408,130.8836675,0,e,x,y
123.390625,52.02677111,-0.009862807,-0.409539572,19.30430661,9.405455418,96.53372099,0,e,x,f
122.4921875,41.74644373,0.043923869,0.570649341,12.93306139,10.90464388,157.6984916,0,e,f,f
105.359375,45.9290782,0.432989791,0.755390842,15.05835607,8.933377329,106.2643094,0,e,x,y
141.6015625,62.41473432,0.039740852,-1.151807727,41.26543331,3.268630573,10.45721551,0,e,f,f
127.9375,41.68665666,0.113561629,0.222291821,11.65317174,12.87368108,221.9100133,0,e,x,y
71.875,48.0294506,1.425195927,2.5038269,72.15497307,1.424054132,0.263782178,0,e,x,y
132.234375,44.99487547,-0.28250821,0.125984427,9.656682978,19.29897046,445.365623,0,e,f,y
90.7109375,38.05878519,0.568693175,1.601726655,14.38718988,9.743431652,119.9215872,0,e,x,y
126.5234375,49.87374134,-0.094408436,-0.056403706,13.00220904,10.08158789,143.6368305,0,e,x,f
137.5859375,54.63251198,-0.275893858,-0.235709796,16.67661797,10.79701565,129.5441697,0,e,f,f
124.3046875,54.4483067,0.111497152,-0.383489202,75.4984486,-0.828196774,-0.867968181,0,e,f,f
123.1640625,52.6331314,0.155716434,-0.198033827,15.79442052,8.588996654,93.30484347,0,e,x,y
137.328125,47.83322416,-0.163863234,-0.276708858,35.04703889,4.889746284,24.14596331,0,e,x,f
134.328125,56.66928585,-0.216374693,-0.467657593,12.24451622,13.67460039,215.8817395,0,e,f,y
152.2734375,46.5362283,-0.233614013,0.062077612,25.27623974,7.359561926,55.83336913,0,e,x,f
105.1171875,49.09105397,0.196767402,-0.266834564,13.6617896,9.581815403,127.2189938,0,e,x,y
120.3515625,46.85159246,0.106800851,0.373154853,25.05376545,7.034420325,50.68489209,0,e,f,y
130.25,46.40177798,0.198492688,0.24098052,19.92396938,9.825605252,101.213176,0,e,x,y
114.984375,41.12214739,0.106313605,0.525019422,15.71553586,7.820887862,80.65767825,0,e,f,f
131.8359375,52.46692073,0.039228871,-0.429393945,16.24211644,8.372492223,85.93197057,0,e,x,y
125.40625,44.52342036,0.097844171,0.210728965,44.41287485,3.174269187,8.821572197,0,e,x,y
110.046875,38.79530806,0.401450988,1.174854727,41.08447317,4.304703783,17.78401915,0,e,x,y
129.8671875,47.47209231,-0.125938944,-0.004480726,19.18587567,8.072626971,76.81087815,0,e,x,f
126.1796875,46.934368,0.38227041,0.111913735,20.86779862,9.816918755,98.84148228,0,e,x,f
91.6328125,33.97077584,0.552682873,3.16698444,22.41702522,8.786191112,78.35994227,0,e,x,f
150.796875,42.92405346,-0.065591176,0.18787084,19.42995685,7.795477137,72.72758034,0,e,f,f
123.6015625,47.70749742,0.129553394,0.227238282,17.02700573,9.969430203,110.9831882,0,e,x,f
121.7421875,53.0545483,-0.091161962,-0.267380022,15.75176975,8.227566552,84.87250944,0,e,x,f
108.421875,48.02483234,0.152909944,0.021653915,55.63129881,2.961762332,7.24521251,0,e,x,y
117.046875,50.87712824,0.376009521,0.050216119,24.521193,6.776839872,49.01474074,0,e,x,y
137.3125,45.83901007,-0.283865191,0.00798259,15.28320135,11.325803,150.6554899,0,e,x,f
117.609375,44.74393017,0.060455944,0.159091157,21.18204954,8.57774107,80.72721694,0,e,x,f
113.5390625,39.56124649,0.458824528,1.202830747,13.56918127,9.564840347,127.5337909,0,e,x,f
84.8203125,40.78304519,0.685524661,1.521941752,14.47784657,13.66538977,203.0317166,0,e,x,f
94.65625,37.1948916,0.681273293,2.136580585,26.51432735,6.466875261,45.91902049,0,e,f,f
119.09375,52.73036327,0.062118782,-0.244281753,26.01214794,6.991913206,50.16396111,0,e,x,f
68.796875,40.51434148,1.360189345,4.117178786,89.98618948,-0.953705504,-0.931845929,0,e,f,f
128.8125,52.5447354,0.164181993,-0.400675366,17.65014185,8.894177617,86.64086622,0,e,f,f
138.96875,45.36775726,0.133342811,0.255742797,41.75158108,5.205605654,25.15762007,0,e,f,f
139.625,49.63397274,-0.184104506,-0.015895758,10.09294869,17.07881177,367.4549549,0,e,x,f
124.40625,50.45518394,0.09262717,-0.245300685,20.96952528,8.143221142,69.90725849,0,e,x,f
114.109375,45.93732727,0.398405454,0.342588907,20.2944169,8.19382344,71.46106935,0,e,x,y
107.6953125,50.38671678,0.275818719,0.256577934,21.62044868,8.010491532,69.26883959,0,e,f,f
116.84375,45.67881031,0.169169335,0.232372242,14.6969591,13.23709229,187.9823009,0,e,f,f
115.8125,48.40272946,0.048011726,0.436778562,18.62685338,8.599309746,84.45184536,0,e,x,y
104.7265625,41.39514518,0.137258651,0.569941943,16.22740603,7.398086703,71.43658279,0,e,f,f
132.5234375,45.99965435,0.067872506,0.044976616,17.68001583,9.500885455,99.50742227,0,p,x,f
93.421875,36.91493799,0.447521724,2.058374721,18.0612587,9.945937466,106.9637227,0,e,x,f
125.609375,49.4465043,0.206675254,-0.087822207,40.57598877,3.754499805,13.52283428,0,e,x,f
80.8828125,33.76680625,0.873690055,4.244018828,16.12665375,11.62328926,140.9178301,0,e,x,y
117.6171875,47.78747239,0.249925799,0.201990684,17.80521683,9.591113139,100.6214119,0,e,f,f
125.15625,57.92687167,-0.122888148,-0.616029813,13.07263293,11.71826413,171.1889624,0,e,f,f
116.0,40.10942065,0.041491573,0.836908175,10.66114524,15.03675426,297.8198544,0,e,x,y
129.2734375,49.49316791,-0.06453395,-0.139195966,11.95675725,13.14474331,212.917909,0,e,f,s
106.953125,39.34380895,0.540006589,1.764248903,10.86224075,15.35180038,293.734196,0,e,x,y
105.9921875,45.79975029,0.188449148,0.300872373,13.61005919,14.63903462,221.0865744,0,e,x,y
118.203125,47.49496016,0.150438956,0.256522857,33.2985436,4.654896471,21.44761184,0,e,x,y
133.40625,42.26487118,0.315251226,0.753635958,15.86097356,8.737790255,96.37238854,0,e,f,f
104.6953125,49.68503274,0.276385759,0.325643415,12.45889818,11.39366554,172.4540497,0,e,x,f
108.53125,54.2260802,0.317010216,-0.414389038,13.34297022,10.66726253,146.3064218,0,e,f,f
118.28125,54.83425844,0.235698466,-0.44365755,26.6473955,6.246780226,41.60429543,0,p,x,f
119.703125,55.23293845,0.15295577,-0.410765529,13.46664736,10.7417151,149.367809,0,e,x,y
88.5078125,45.29986826,0.671729316,0.817970036,13.14161444,12.99068598,203.6225959,0,e,x,f
138.40625,48.53791004,0.000971135,-0.097402825,17.35932685,8.393935,89.38385187,0,e,x,f
134.6640625,49.79211116,0.002101963,-0.231075115,27.43869012,5.116015318,28.79016775,0,e,x,f
96.1171875,38.7180556,0.701443413,1.594373719,15.35378564,8.519435385,93.0908862,0,e,x,y
118.1328125,55.75551698,0.133779037,-0.450082238,13.55751023,11.85484494,162.5595098,0,e,f,f
131.1015625,51.96345468,0.027495193,-0.260587401,14.72262425,10.80190691,136.8633219,0,e,f,f
116.9921875,44.95457709,0.180058741,-0.154029026,16.03606223,8.036900064,81.86498859,0,e,x,y
130.1640625,47.04216482,0.226083555,-0.042845132,15.07846643,9.027227766,105.1425065,0,e,x,f
93.09375,33.93800356,0.653811862,3.12618798,18.32797257,8.180423192,77.01143202,0,e,x,y
113.625,54.08081337,0.148778813,-0.382697031,18.3370351,7.768444324,69.89615245,0,e,x,y
127.765625,51.14325536,0.018767162,-0.324726244,31.48465588,4.780808564,24.42720964,0,e,x,y
112.484375,51.58124423,0.366770427,-0.158344797,15.71431624,11.97226492,159.2818985,0,e,x,y
125.8046875,58.94781307,0.095915902,-0.670209223,16.39403706,10.5398678,128.2152985,0,e,x,y
93.859375,37.02442909,0.345821376,1.925633824,16.36876177,9.184135763,97.35602744,0,e,x,f
27.6015625,40.35009678,4.198134037,17.82994585,21.03266882,7.956236638,70.14870181,0,e,x,f
138.1171875,50.0424228,-0.12792088,-0.418442887,17.95445772,9.211956256,97.1629574,0,e,x,y
124.7109375,54.43748599,0.08559393,-0.819733801,69.50184442,-0.853083894,-0.64386334,0,e,x,y
124.4296875,45.10399158,0.289567225,0.130894266,16.12514935,9.183220361,99.82596995,0,e,x,f
135.8359375,49.46001816,0.077007102,-0.076658066,10.65915933,14.81645391,293.25189,0,e,f,f
106.4921875,44.15951131,0.427115204,0.546426143,14.47620285,12.02347046,162.8865596,0,e,f,f
122.4609375,51.55244634,-0.054848884,-0.436250022,19.52949337,8.791482173,84.8817313,0,e,x,y
100.8046875,36.19048101,0.553967351,2.388701518,11.03098697,13.35701607,251.8235357,0,e,x,f
111.5078125,46.87099918,0.148313217,0.111256041,19.92204419,8.625022933,78.79565423,0,e,x,y
126.796875,37.90167365,0.218425532,0.812626537,13.82197115,8.986482103,114.5140635,0,e,f,f
107.8359375,52.30884506,0.216761062,-0.417014716,17.50635622,8.567517048,84.72175695,0,e,x,y
143.3359375,45.7846995,-0.070888469,-0.095695015,20.86013476,8.526269599,75.71928164,0,e,f,y
125.5546875,46.95306975,0.164013664,0.115301597,13.07480673,9.608155929,136.1945985,0,e,x,y
96.421875,43.31238445,0.512727685,0.799824689,15.90898379,10.58052071,127.6728796,0,e,x,y
83.8125,40.59012927,0.611750363,1.617375621,14.7608129,10.64449998,134.2461138,0,e,x,y
95.2109375,34.40059328,0.64390964,2.690050842,13.5285854,11.29289789,153.7137512,0,e,f,y
139.21875,43.85397244,-0.075252362,0.224426118,13.70507576,11.79995485,165.2273745,0,e,x,y
74.3125,77.07400563,1.123778342,-0.387463737,49.02973174,1.281707136,1.683086399,0,e,x,s
127.7734375,52.2166782,0.146670111,-0.474235211,14.46959913,9.743741894,117.331225,0,e,f,f
114.859375,45.84173426,0.011959388,0.167245928,18.45359884,8.741487851,87.74242667,0,e,x,y
105.328125,45.19940358,0.074653157,0.163934206,36.62991372,4.774165516,21.96326897,0,e,x,y
102.4296875,47.89583156,0.37138638,0.051064392,16.4541142,8.778975914,91.11649891,0,e,x,f
138.7421875,52.7741719,0.093044284,-0.547843035,14.71742066,11.39321729,160.0013351,0,e,x,f
64.921875,40.97018912,2.114968542,6.430964285,13.96184,12.93879994,193.3490872,0,e,x,y
111.34375,42.44434545,0.326084763,0.57160102,14.38269309,9.124559579,108.8994399,0,e,x,y
110.4765625,37.82173748,0.202312411,1.739351444,15.84658044,9.040641647,101.0842954,0,e,x,f
130.4296875,52.49474432,0.0615986,-0.55065281,19.33762743,8.273589071,73.98082554,0,e,x,y
136.28125,54.34639154,-0.161477448,-0.592043142,28.4322785,6.495985156,42.88525863,0,e,x,y
126.0234375,45.66427502,0.272611806,0.47405966,76.54902391,-0.75401552,-1.281518223,0,e,f,f
113.6015625,46.29193029,0.006972537,0.09077784,27.0971478,6.688415853,45.33453086,0,e,x,f
115.125,43.55994433,0.500494603,0.679510777,25.78112128,6.65260076,47.19143684,0,e,f,y
147.1796875,45.26595603,-0.190495376,0.429170026,15.86712504,8.423190925,90.58606954,0,e,x,y
136.71875,51.61939096,-0.126494408,-0.318051996,20.11223839,9.679745281,103.3176623,0,e,x,f
116.5703125,55.28331626,0.021811624,-0.558824836,88.82462226,-0.209359205,-1.876804425,0,e,x,f
118.2265625,46.51700207,0.367447,-0.055255631,11.68915851,18.34771307,356.7835368,0,e,x,y
112.6953125,52.35061464,0.133998242,-0.478385295,10.94673056,14.55042184,275.8573964,0,e,x,y
136.5546875,53.12908934,-0.222934778,-0.216629665,32.983577,4.748846949,22.66344592,0,p,x,f
96.78125,48.68600567,0.240361964,0.250551474,48.79567114,3.167298605,8.739911586,0,e,x,y
135.5234375,50.02233327,-0.183039141,-0.076321772,22.58270235,6.212799132,43.32069298,0,e,x,f
100.40625,37.74036249,0.482172333,1.643363143,13.88151342,12.27301542,169.4465716,0,e,x,y
135.03125,48.38403299,0.015613299,-0.393499062,85.26783002,0.809507618,-1.294084307,0,e,x,y
125.765625,50.13769857,0.104840593,-0.368207209,12.9919838,10.31688551,145.8156643,0,e,x,y
106.578125,43.09539008,0.379026393,0.737146647,15.72292861,10.40223126,124.3070754,0,e,f,f
137.6484375,39.39574649,0.089028729,0.624344805,16.18997193,10.72403102,127.2520865,0,e,f,f
115.1015625,52.50756491,0.113357973,-0.2930537,86.36039608,-0.114307912,-1.907472685,0,e,x,y
131.921875,50.55606563,0.082981719,-0.272863131,73.33235543,0.982958246,-0.648081065,0,e,f,f
125.890625,51.51747798,0.141492727,-0.109534668,12.4376629,12.33427627,186.9716262,0,e,f,f
122.9140625,47.9265433,0.109305305,0.135225388,19.65681221,7.865364961,71.95603193,0,e,f,y
